,date,action,ticker,name,contraticker,contraname,note
481,2020-12-31,current,KLAC,Kla Corp,,,
482,2020-12-31,historical,KIM,Kimco Realty Corp,,,
483,2020-12-31,current,KIM,Kimco Realty Corp,,,
484,2020-12-31,historical,KHC,Kraft Heinz Co,,,
485,2020-12-31,current,KHC,Kraft Heinz Co,,,
486,2020-12-31,historical,KEYS,Keysight Technologies Inc,,,
487,2020-12-31,current,KEYS,Keysight Technologies Inc,,,
488,2020-12-31,historical,KEY,Keycorp,,,
489,2020-12-31,current,KEY,Keycorp,,,
490,2020-12-31,historical,K,Kellogg Co,,,
491,2020-12-31,current,K,Kellogg Co,,,
492,2020-12-31,historical,JPM,Jpmorgan Chase & Co,,,
493,2020-12-31,current,JPM,Jpmorgan Chase & Co,,,
494,2020-12-31,historical,JNPR,Juniper Networks Inc,,,
495,2020-12-31,current,JNPR,Juniper Networks Inc,,,
496,2020-12-31,historical,JNJ,Johnson & Johnson,,,
497,2020-12-31,current,JNJ,Johnson & Johnson,,,
498,2020-12-31,historical,JKHY,Henry Jack & Associates Inc,,,
499,2020-12-31,current,JKHY,Henry Jack & Associates Inc,,,
500,2020-12-31,historical,JCI,Johnson Controls International plc,,,
501,2020-12-31,current,JCI,Johnson Controls International plc,,,
502,2020-12-31,historical,JBHT,Hunt J B Transport Services Inc,,,
503,2020-12-31,current,JBHT,Hunt J B Transport Services Inc,,,
504,2020-12-31,historical,J,Jacobs Engineering Group Inc,,,
505,2020-12-31,current,J,Jacobs Engineering Group Inc,,,
506,2020-12-31,historical,IVZ,Invesco Ltd,,,
507,2020-12-31,current,IVZ,Invesco Ltd,,,
508,2020-12-31,historical,ITW,Illinois Tool Works Inc,,,
509,2020-12-31,current,ITW,Illinois Tool Works Inc,,,
510,2020-12-31,historical,IT,Gartner Inc,,,
511,2020-12-31,current,IT,Gartner Inc,,,
512,2020-12-31,historical,ISRG,Intuitive Surgical Inc,,,
513,2020-12-31,current,ISRG,Intuitive Surgical Inc,,,
514,2020-12-31,historical,IRM,Iron Mountain Inc,,,
515,2020-12-31,current,IRM,Iron Mountain Inc,,,
516,2020-12-31,historical,IR,Ingersoll Rand Inc,,,
517,2020-12-31,current,IR,Ingersoll Rand Inc,,,
518,2020-12-31,historical,IQV,Iqvia Holdings Inc,,,
519,2020-12-31,current,IQV,Iqvia Holdings Inc,,,
520,2020-12-31,historical,IPGP,Ipg Photonics Corp,,,
521,2020-12-31,current,IPGP,Ipg Photonics Corp,,,
522,2020-12-31,historical,IPG,Interpublic Group Of Companies Inc,,,
523,2020-12-31,current,IPG,Interpublic Group Of Companies Inc,,,
524,2020-12-31,historical,IP,International Paper Co,,,
525,2020-12-31,current,IP,International Paper Co,,,
526,2020-12-31,historical,INTU,Intuit Inc,,,
527,2020-12-31,current,INTU,Intuit Inc,,,
528,2020-12-31,historical,INTC,Intel Corp,,,
529,2020-12-31,current,INTC,Intel Corp,,,
530,2020-12-31,historical,INFO,IHS Markit Ltd,,,
531,2020-12-31,current,INFO,IHS Markit Ltd,,,
532,2020-12-31,historical,INCY,Incyte Corp,,,
533,2020-12-31,current,INCY,Incyte Corp,,,
534,2020-12-31,historical,ILMN,Illumina Inc,,,
535,2020-12-31,current,ILMN,Illumina Inc,,,
536,2020-12-31,historical,IFF,International Flavors & Fragrances Inc,,,
537,2020-12-31,current,IFF,International Flavors & Fragrances Inc,,,
538,2020-12-31,historical,IEX,Idex Corp,,,
539,2020-12-31,current,IEX,Idex Corp,,,
540,2020-12-31,historical,IDXX,Idexx Laboratories Inc,,,
541,2020-12-31,current,IDXX,Idexx Laboratories Inc,,,
542,2020-12-31,historical,ICE,Intercontinental Exchange Inc,,,
543,2020-12-31,current,ICE,Intercontinental Exchange Inc,,,
544,2020-12-31,historical,IBM,International Business Machines Corp,,,
545,2020-12-31,current,IBM,International Business Machines Corp,,,
546,2020-12-31,historical,HWM,Howmet Aerospace Inc,,,
547,2020-12-31,current,HWM,Howmet Aerospace Inc,,,
548,2020-12-31,historical,HUM,Humana Inc,,,
549,2020-12-31,current,HUM,Humana Inc,,,
550,2020-12-31,historical,HSY,Hershey Co,,,
551,2020-12-31,current,HSY,Hershey Co,,,
552,2020-12-31,historical,HST,Host Hotels & Resorts Inc,,,
553,2020-12-31,current,HST,Host Hotels & Resorts Inc,,,
554,2020-12-31,historical,HSIC,Henry Schein Inc,,,
555,2020-12-31,current,HSIC,Henry Schein Inc,,,
556,2020-12-31,historical,HRL,Hormel Foods Corp,,,
557,2020-12-31,current,HRL,Hormel Foods Corp,,,
558,2020-12-31,historical,HPQ,Hp Inc,,,
559,2020-12-31,current,HPQ,Hp Inc,,,
560,2020-12-31,historical,HPE,Hewlett Packard Enterprise Co,,,
561,2020-12-31,current,HPE,Hewlett Packard Enterprise Co,,,
562,2020-12-31,historical,HON,Honeywell International Inc,,,
563,2020-12-31,current,HON,Honeywell International Inc,,,
564,2020-12-31,historical,HOLX,Hologic Inc,,,
565,2020-12-31,current,HOLX,Hologic Inc,,,
566,2020-12-31,historical,HLT,Hilton Worldwide Holdings Inc,,,
567,2020-12-31,current,HLT,Hilton Worldwide Holdings Inc,,,
568,2020-12-31,historical,HII,Huntington Ingalls Industries Inc,,,
569,2020-12-31,current,HII,Huntington Ingalls Industries Inc,,,
570,2020-12-31,historical,HIG,Hartford Financial Services Group Inc,,,
571,2020-12-31,current,HIG,Hartford Financial Services Group Inc,,,
572,2020-12-31,historical,HFC,HollyFrontier Corp,,,
573,2020-12-31,current,HFC,HollyFrontier Corp,,,
574,2020-12-31,historical,HES,Hess Corp,,,
575,2020-12-31,current,HES,Hess Corp,,,
576,2020-12-31,historical,HD,Home Depot Inc,,,
577,2020-12-31,current,HD,Home Depot Inc,,,
578,2020-12-31,historical,HCA,HCA Healthcare Inc,,,
579,2020-12-31,current,HCA,HCA Healthcare Inc,,,
580,2020-12-31,historical,HBI,Hanesbrands Inc,,,
581,2020-12-31,current,HBI,Hanesbrands Inc,,,
582,2020-12-31,historical,HBAN,Huntington Bancshares Inc,,,
583,2020-12-31,current,HBAN,Huntington Bancshares Inc,,,
584,2020-12-31,historical,HAS,Hasbro Inc,,,
585,2020-12-31,current,HAS,Hasbro Inc,,,
586,2020-12-31,historical,HAL,Halliburton Co,,,
587,2020-12-31,current,HAL,Halliburton Co,,,
588,2020-12-31,historical,GWW,Ww Grainger Inc,,,
589,2020-12-31,current,GWW,Ww Grainger Inc,,,
590,2020-12-31,historical,GS,Goldman Sachs Group Inc,,,
591,2020-12-31,current,GS,Goldman Sachs Group Inc,,,
592,2020-12-31,historical,GRMN,Garmin Ltd,,,
593,2020-12-31,current,GRMN,Garmin Ltd,,,
594,2020-12-31,historical,GPS,Gap Inc,,,
595,2020-12-31,current,GPS,Gap Inc,,,
596,2020-12-31,historical,GPN,Global Payments Inc,,,
597,2020-12-31,current,GPN,Global Payments Inc,,,
598,2020-12-31,historical,GPC,Genuine Parts Co,,,
599,2020-12-31,current,GPC,Genuine Parts Co,,,
600,2020-12-31,historical,GOOGL,Alphabet Inc,,,
601,2020-12-31,current,GOOGL,Alphabet Inc,,,
602,2020-12-31,historical,GOOG,Alphabet Inc,,,
603,2020-12-31,current,GOOG,Alphabet Inc,,,
604,2020-12-31,historical,GM,General Motors Co,,,
605,2020-12-31,current,GM,General Motors Co,,,
606,2020-12-31,historical,GLW,Corning Inc,,,
607,2020-12-31,current,GLW,Corning Inc,,,
608,2020-12-31,historical,GL,Globe Life Inc,,,
609,2020-12-31,current,GL,Globe Life Inc,,,
610,2020-12-31,historical,GIS,General Mills Inc,,,
611,2020-12-31,current,GIS,General Mills Inc,,,
612,2020-12-31,historical,GILD,Gilead Sciences Inc,,,
613,2020-12-31,current,GILD,Gilead Sciences Inc,,,
614,2020-12-31,historical,GE,General Electric Co,,,
615,2020-12-31,current,GE,General Electric Co,,,
616,2020-12-31,historical,GD,General Dynamics Corp,,,
617,2020-12-31,current,GD,General Dynamics Corp,,,
618,2020-12-31,historical,FTV,Fortive Corp,,,
619,2020-12-31,current,FTV,Fortive Corp,,,
620,2020-12-31,historical,FTNT,Fortinet Inc,,,
621,2020-12-31,current,FTNT,Fortinet Inc,,,
622,2020-12-31,historical,FTI,TechnipFMC plc,,,
623,2020-12-31,current,FTI,TechnipFMC plc,,,
624,2020-12-31,historical,FRT,Federal Realty Investment Trust,,,
625,2020-12-31,current,FRT,Federal Realty Investment Trust,,,
626,2020-12-31,historical,FRC,First Republic Bank,,,
627,2020-12-31,current,FRC,First Republic Bank,,,
628,2020-12-31,historical,FOXA,Fox Corp,,,
629,2020-12-31,current,FOXA,Fox Corp,,,
630,2020-12-31,historical,FOX,Fox Corp,,,
631,2020-12-31,current,FOX,Fox Corp,,,
632,2020-12-31,historical,FMC,Fmc Corp,,,
633,2020-12-31,current,FMC,Fmc Corp,,,
634,2020-12-31,historical,FLT,Fleetcor Technologies Inc,,,
635,2020-12-31,current,FLT,Fleetcor Technologies Inc,,,
636,2020-12-31,historical,FLS,Flowserve Corp,,,
637,2020-12-31,current,FLS,Flowserve Corp,,,
638,2020-12-31,historical,FLIR,Flir Systems Inc,,,
639,2020-12-31,current,FLIR,Flir Systems Inc,,,
640,2020-12-31,historical,FITB,Fifth Third Bancorp,,,
641,2020-12-31,current,FITB,Fifth Third Bancorp,,,
642,2020-12-31,historical,FISV,Fiserv Inc,,,
643,2020-12-31,current,FISV,Fiserv Inc,,,
644,2020-12-31,historical,FIS,Fidelity National Information Services Inc,,,
645,2020-12-31,current,FIS,Fidelity National Information Services Inc,,,
646,2020-12-31,historical,FFIV,F5 Networks Inc,,,
647,2020-12-31,current,FFIV,F5 Networks Inc,,,
648,2020-12-31,historical,FE,Firstenergy Corp,,,
649,2020-12-31,current,FE,Firstenergy Corp,,,
650,2020-12-31,historical,FDX,Fedex Corp,,,
651,2020-12-31,current,FDX,Fedex Corp,,,
652,2020-12-31,historical,FCX,Freeport-Mcmoran Inc,,,
653,2020-12-31,current,FCX,Freeport-Mcmoran Inc,,,
654,2020-12-31,historical,FBHS,Fortune Brands Home & Security Inc,,,
655,2020-12-31,current,FBHS,Fortune Brands Home & Security Inc,,,
656,2020-12-31,historical,FB,Facebook Inc,,,
657,2020-12-31,current,FB,Facebook Inc,,,
658,2020-12-31,historical,FAST,Fastenal Co,,,
659,2020-12-31,current,FAST,Fastenal Co,,,
660,2020-12-31,historical,FANG,Diamondback Energy Inc,,,
661,2020-12-31,current,FANG,Diamondback Energy Inc,,,
662,2020-12-31,historical,F,Ford Motor Co,,,
663,2020-12-31,current,F,Ford Motor Co,,,
664,2020-12-31,historical,EXR,Extra Space Storage Inc,,,
665,2020-12-31,current,EXR,Extra Space Storage Inc,,,
666,2020-12-31,historical,EXPE,Expedia Group Inc,,,
667,2020-12-31,current,EXPE,Expedia Group Inc,,,
668,2020-12-31,historical,EXPD,Expeditors International Of Washington Inc,,,
669,2020-12-31,current,EXPD,Expeditors International Of Washington Inc,,,
670,2020-12-31,historical,EXC,Exelon Corp,,,
671,2020-12-31,current,EXC,Exelon Corp,,,
672,2020-12-31,historical,EW,Edwards Lifesciences Corp,,,
673,2020-12-31,current,EW,Edwards Lifesciences Corp,,,
674,2020-12-31,historical,EVRG,Evergy Inc,,,
675,2020-12-31,current,EVRG,Evergy Inc,,,
676,2020-12-31,historical,ETSY,Etsy Inc,,,
677,2020-12-31,current,ETSY,Etsy Inc,,,
678,2020-12-31,historical,ETR,Entergy Corp,,,
679,2020-12-31,current,ETR,Entergy Corp,,,
680,2020-12-31,historical,ETN,Eaton Corp plc,,,
681,2020-12-31,current,ETN,Eaton Corp plc,,,
682,2020-12-31,historical,ETFC,E Trade Financial Corp,,,
683,2020-12-31,current,ETFC,E Trade Financial Corp,,,
684,2020-12-31,historical,ESS,Essex Property Trust Inc,,,
685,2020-12-31,current,ESS,Essex Property Trust Inc,,,
686,2020-12-31,historical,ES,Eversource Energy,,,
687,2020-12-31,current,ES,Eversource Energy,,,
688,2020-12-31,historical,EQR,Equity Residential,,,
689,2020-12-31,current,EQR,Equity Residential,,,
690,2020-12-31,historical,EQIX,Equinix Inc,,,
691,2020-12-31,current,EQIX,Equinix Inc,,,
692,2020-12-31,historical,EOG,Eog Resources Inc,,,
693,2020-12-31,current,EOG,Eog Resources Inc,,,
694,2020-12-31,historical,EMR,Emerson Electric Co,,,
695,2020-12-31,current,EMR,Emerson Electric Co,,,
696,2020-12-31,historical,EMN,Eastman Chemical Co,,,
697,2020-12-31,current,EMN,Eastman Chemical Co,,,
698,2020-12-31,historical,EL,Estee Lauder Companies Inc,,,
699,2020-12-31,current,EL,Estee Lauder Companies Inc,,,
700,2020-12-31,historical,EIX,Edison International,,,
701,2020-12-31,current,EIX,Edison International,,,
702,2020-12-31,historical,EFX,Equifax Inc,,,
703,2020-12-31,current,EFX,Equifax Inc,,,
704,2020-12-31,historical,ED,Consolidated Edison Inc,,,
705,2020-12-31,current,ED,Consolidated Edison Inc,,,
706,2020-12-31,historical,ECL,Ecolab Inc,,,
707,2020-12-31,current,ECL,Ecolab Inc,,,
708,2020-12-31,historical,EBAY,Ebay Inc,,,
709,2020-12-31,current,EBAY,Ebay Inc,,,
710,2020-12-31,historical,EA,Electronic Arts Inc,,,
711,2020-12-31,current,EA,Electronic Arts Inc,,,
712,2020-12-31,historical,DXCM,Dexcom Inc,,,
713,2020-12-31,current,DXCM,Dexcom Inc,,,
714,2020-12-31,historical,DXC,DXC Technology Co,,,
715,2020-12-31,current,DXC,DXC Technology Co,,,
716,2020-12-31,historical,DVN,Devon Energy Corp,,,
717,2020-12-31,current,DVN,Devon Energy Corp,,,
718,2020-12-31,historical,DVA,Davita Inc,,,
719,2020-12-31,current,DVA,Davita Inc,,,
720,2020-12-31,historical,DUK,Duke Energy CORP,,,
721,2020-12-31,current,DUK,Duke Energy CORP,,,
722,2020-12-31,historical,DTE,Dte Energy Co,,,
723,2020-12-31,current,DTE,Dte Energy Co,,,
724,2020-12-31,historical,DRI,Darden Restaurants Inc,,,
725,2020-12-31,current,DRI,Darden Restaurants Inc,,,
726,2020-12-31,historical,DRE,Duke Realty Corp,,,
727,2020-12-31,current,DRE,Duke Realty Corp,,,
728,2020-12-31,historical,DPZ,Dominos Pizza Inc,,,
729,2020-12-31,current,DPZ,Dominos Pizza Inc,,,
730,2020-12-31,historical,DOW,Dow Inc,,,
731,2020-12-31,current,DOW,Dow Inc,,,
732,2020-12-31,historical,DOV,DOVER Corp,,,
733,2020-12-31,current,DOV,DOVER Corp,,,
734,2020-12-31,historical,DLTR,Dollar Tree Inc,,,
735,2020-12-31,current,DLTR,Dollar Tree Inc,,,
736,2020-12-31,historical,DLR,Digital Realty Trust Inc,,,
737,2020-12-31,current,DLR,Digital Realty Trust Inc,,,
738,2020-12-31,historical,DISH,DISH Network CORP,,,
739,2020-12-31,current,DISH,DISH Network CORP,,,
740,2020-12-31,historical,DISCK,Discovery Inc,,,
741,2020-12-31,current,DISCK,Discovery Inc,,,
742,2020-12-31,historical,DISCA,Discovery Inc,,,
743,2020-12-31,current,DISCA,Discovery Inc,,,
744,2020-12-31,historical,DIS,Walt Disney Co,,,
745,2020-12-31,current,DIS,Walt Disney Co,,,
746,2020-12-31,historical,DHR,Danaher Corp,,,
747,2020-12-31,current,DHR,Danaher Corp,,,
748,2020-12-31,historical,DHI,Horton D R Inc,,,
749,2020-12-31,current,DHI,Horton D R Inc,,,
750,2020-12-31,historical,DGX,Quest Diagnostics Inc,,,
751,2020-12-31,current,DGX,Quest Diagnostics Inc,,,
752,2020-12-31,historical,DG,Dollar General Corp,,,
753,2020-12-31,current,DG,Dollar General Corp,,,
754,2020-12-31,historical,DFS,Discover Financial Services,,,
755,2020-12-31,current,DFS,Discover Financial Services,,,
756,2020-12-31,historical,DE,Deere & Co,,,
757,2020-12-31,current,DE,Deere & Co,,,
758,2020-12-31,historical,DD,DuPont de Nemours Inc,,,
759,2020-12-31,current,DD,DuPont de Nemours Inc,,,
760,2020-12-31,historical,DAL,Delta Air Lines Inc,,,
761,2020-12-31,current,DAL,Delta Air Lines Inc,,,
762,2020-12-31,historical,D,Dominion Energy Inc,,,
763,2020-12-31,current,D,Dominion Energy Inc,,,
764,2020-12-31,historical,CXO,Concho Resources Inc,,,
765,2020-12-31,current,CXO,Concho Resources Inc,,,
766,2020-12-31,historical,CVX,Chevron Corp,,,
767,2020-12-31,current,CVX,Chevron Corp,,,
768,2020-12-31,historical,CVS,CVS HEALTH Corp,,,
769,2020-12-31,current,CVS,CVS HEALTH Corp,,,
770,2020-12-31,historical,CTXS,Citrix Systems Inc,,,
771,2020-12-31,current,CTXS,Citrix Systems Inc,,,
772,2020-12-31,historical,CTVA,Corteva Inc,,,
773,2020-12-31,current,CTVA,Corteva Inc,,,
774,2020-12-31,historical,CTSH,Cognizant Technology Solutions Corp,,,
775,2020-12-31,current,CTSH,Cognizant Technology Solutions Corp,,,
776,2020-12-31,historical,CTLT,Catalent Inc,,,
777,2020-12-31,current,CTLT,Catalent Inc,,,
778,2020-12-31,historical,CTAS,Cintas Corp,,,
779,2020-12-31,current,CTAS,Cintas Corp,,,
780,2020-12-31,historical,CSX,Csx Corp,,,
781,2020-12-31,current,CSX,Csx Corp,,,
782,2020-12-31,historical,CSCO,Cisco Systems Inc,,,
783,2020-12-31,current,CSCO,Cisco Systems Inc,,,
784,2020-12-31,historical,CRM,Salesforcecom Inc,,,
785,2020-12-31,current,CRM,Salesforcecom Inc,,,
786,2020-12-31,historical,CPRT,Copart Inc,,,
787,2020-12-31,current,CPRT,Copart Inc,,,
788,2020-12-31,historical,CPB,Campbell Soup Co,,,
789,2020-12-31,current,CPB,Campbell Soup Co,,,
790,2020-12-31,historical,COST,Costco Wholesale Corp,,,
791,2020-12-31,current,COST,Costco Wholesale Corp,,,
792,2020-12-31,historical,COP,Conocophillips,,,
793,2020-12-31,current,COP,Conocophillips,,,
794,2020-12-31,historical,COO,Cooper Companies Inc,,,
795,2020-12-31,current,COO,Cooper Companies Inc,,,
796,2020-12-31,historical,COG,Cabot Oil & Gas Corp,,,
797,2020-12-31,current,COG,Cabot Oil & Gas Corp,,,
798,2020-12-31,historical,COF,Capital One Financial Corp,,,
799,2020-12-31,current,COF,Capital One Financial Corp,,,
800,2020-12-31,historical,CNP,Centerpoint Energy Inc,,,
801,2020-12-31,current,CNP,Centerpoint Energy Inc,,,
802,2020-12-31,historical,CNC,Centene Corp,,,
803,2020-12-31,current,CNC,Centene Corp,,,
804,2020-12-31,historical,CMS,Cms Energy Corp,,,
805,2020-12-31,current,CMS,Cms Energy Corp,,,
806,2020-12-31,historical,CMI,Cummins Inc,,,
807,2020-12-31,current,CMI,Cummins Inc,,,
808,2020-12-31,historical,CMG,Chipotle Mexican Grill Inc,,,
809,2020-12-31,current,CMG,Chipotle Mexican Grill Inc,,,
810,2020-12-31,historical,CME,Cme Group Inc,,,
811,2020-12-31,current,CME,Cme Group Inc,,,
812,2020-12-31,historical,CMCSA,Comcast Corp,,,
813,2020-12-31,current,CMCSA,Comcast Corp,,,
814,2020-12-31,historical,CMA,Comerica Inc,,,
815,2020-12-31,current,CMA,Comerica Inc,,,
816,2020-12-31,historical,CLX,Clorox Co,,,
817,2020-12-31,current,CLX,Clorox Co,,,
818,2020-12-31,historical,CL,Colgate Palmolive Co,,,
819,2020-12-31,current,CL,Colgate Palmolive Co,,,
820,2020-12-31,historical,CINF,Cincinnati Financial Corp,,,
821,2020-12-31,current,CINF,Cincinnati Financial Corp,,,
822,2020-12-31,historical,CI,Cigna Corp,,,
823,2020-12-31,current,CI,Cigna Corp,,,
824,2020-12-31,historical,CHTR,Charter Communications Inc,,,
825,2020-12-31,current,CHTR,Charter Communications Inc,,,
826,2020-12-31,historical,CHRW,C H Robinson Worldwide Inc,,,
827,2020-12-31,current,CHRW,C H Robinson Worldwide Inc,,,
828,2020-12-31,historical,CHD,Church & Dwight Co Inc,,,
829,2020-12-31,current,CHD,Church & Dwight Co Inc,,,
830,2020-12-31,historical,CFG,Citizens Financial Group Inc,,,
831,2020-12-31,current,CFG,Citizens Financial Group Inc,,,
832,2020-12-31,historical,CF,CF Industries Holdings Inc,,,
833,2020-12-31,current,CF,CF Industries Holdings Inc,,,
834,2020-12-31,historical,CERN,CERNER Corp,,,
835,2020-12-31,current,CERN,CERNER Corp,,,
836,2020-12-31,historical,CE,Celanese Corp,,,
837,2020-12-31,current,CE,Celanese Corp,,,
838,2020-12-31,historical,CDW,CDW Corp,,,
839,2020-12-31,current,CDW,CDW Corp,,,
840,2020-12-31,historical,CDNS,Cadence Design Systems Inc,,,
841,2020-12-31,current,CDNS,Cadence Design Systems Inc,,,
842,2020-12-31,historical,CCL,Carnival Corp,,,
843,2020-12-31,current,CCL,Carnival Corp,,,
844,2020-12-31,historical,CCI,Crown Castle International Corp,,,
845,2020-12-31,current,CCI,Crown Castle International Corp,,,
846,2020-12-31,historical,CBRE,Cbre Group Inc,,,
847,2020-12-31,current,CBRE,Cbre Group Inc,,,
848,2020-12-31,historical,CBOE,Cboe Global Markets Inc,,,
849,2020-12-31,current,CBOE,Cboe Global Markets Inc,,,
850,2020-12-31,historical,CB,Chubb Ltd,,,
851,2020-12-31,current,CB,Chubb Ltd,,,
852,2020-12-31,historical,CAT,Caterpillar Inc,,,
853,2020-12-31,current,CAT,Caterpillar Inc,,,
854,2020-12-31,historical,CARR,Carrier Global Corp,,,
855,2020-12-31,current,CARR,Carrier Global Corp,,,
856,2020-12-31,historical,CAH,Cardinal Health Inc,,,
857,2020-12-31,current,CAH,Cardinal Health Inc,,,
858,2020-12-31,historical,CAG,Conagra Brands Inc,,,
859,2020-12-31,current,CAG,Conagra Brands Inc,,,
860,2020-12-31,historical,C,Citigroup Inc,,,
861,2020-12-31,current,C,Citigroup Inc,,,
862,2020-12-31,historical,BXP,Boston Properties Inc,,,
863,2020-12-31,current,BXP,Boston Properties Inc,,,
864,2020-12-31,historical,BWA,Borgwarner Inc,,,
865,2020-12-31,current,BWA,Borgwarner Inc,,,
866,2020-12-31,historical,BSX,Boston Scientific Corp,,,
867,2020-12-31,current,BSX,Boston Scientific Corp,,,
868,2020-12-31,historical,BRK.B,Berkshire Hathaway Inc,,,
869,2020-12-31,current,BRK.B,Berkshire Hathaway Inc,,,
870,2020-12-31,historical,BR,Broadridge Financial Solutions Inc,,,
871,2020-12-31,current,BR,Broadridge Financial Solutions Inc,,,
872,2020-12-31,historical,BMY,Bristol Myers Squibb Co,,,
873,2020-12-31,current,BMY,Bristol Myers Squibb Co,,,
874,2020-12-31,historical,BLL,BALL Corp,,,
875,2020-12-31,current,BLL,BALL Corp,,,
876,2020-12-31,historical,BLK,BlackRock Inc,,,
877,2020-12-31,current,BLK,BlackRock Inc,,,
878,2020-12-31,historical,BKR,Baker Hughes Co,,,
879,2020-12-31,current,BKR,Baker Hughes Co,,,
880,2020-12-31,historical,BKNG,Booking Holdings Inc,,,
881,2020-12-31,current,BKNG,Booking Holdings Inc,,,
882,2020-12-31,historical,BK,Bank of New York Mellon Corp,,,
883,2020-12-31,current,BK,Bank of New York Mellon Corp,,,
884,2020-12-31,historical,BIO,Bio-Rad Laboratories Inc,,,
885,2020-12-31,current,BIO,Bio-Rad Laboratories Inc,,,
886,2020-12-31,historical,BIIB,Biogen Inc,,,
887,2020-12-31,current,BIIB,Biogen Inc,,,
888,2020-12-31,historical,BF.B,Brown Forman Corp,,,
889,2020-12-31,current,BF.B,Brown Forman Corp,,,
890,2020-12-31,historical,BEN,Franklin Resources Inc,,,
891,2020-12-31,current,BEN,Franklin Resources Inc,,,
892,2020-12-31,historical,BDX,Becton Dickinson & Co,,,
